3, 4669, 2412.670922, 2412.890317, None, 'fly', '/Bednet/sounds/PH1 01 JULY (2ND HOUR) - DETECTION TRIAL.wav'
34, 4669, 3561.656424, 3561.845738, None, 'fly', '/Bednet/sounds/PH1 01 JULY (2ND HOUR) - DETECTION TRIAL.wav'
36, 4671, 757.704766, 758.05164, None, 'wasp', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
37, 4671, 759.009314, 759.842566, None, 'wasp', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
38, 4671, 864.349667, 864.568349, None, 'fly', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
40, 4671, 2429.316936, 2430.07478, None, 'wasp', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
41, 4671, 2738.935909, 2740.078331, None, 'wasp', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
42, 4671, 2750.26587, 2750.597662, None, 'wasp', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
43, 4671, 2875.589181, 2876.094411, None, 'wasp', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
45, 4671, 3055.646947, 3056.706421, None, 'wasp', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
46, 4671, 3059.568132, 3060.280731, None, 'wasp', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
47, 4671, 3060.450398, 3060.789731, None, 'fly', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
48, 4671, 3122.450354, 3123.94342, None, 'wasp', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
49, 4671, 3237.246794, 3238.291187, None, 'wasp', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
50, 4671, 3353.928419, 3355.346078, None, 'fly', '/Bednet/sounds/PH1 30 JUNE (1ST HOUR) - DETECTION TRIAL.wav'
590, 4834, 0.823016, 2.344354, None, 'background', '/Culex/sounds/R4_cleaned recording_12-10-17.wav'
591, 4834, 2.344354, 19.378345, None, 'background', '/Culex/sounds/R4_cleaned recording_12-10-17.wav'
608, 4835, 2.850753, 20.197889, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
610, 4835, 48.826729, 58.925674, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
612, 4835, 74.331872, 99.533743, None, 'background', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
613, 4835, 99.533743, 114.181761, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
615, 4835, 124.644632, 136.593533, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
617, 4835, 158.914324, 164.61583, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
618, 4835, 164.61583, 174.472158, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
620, 4835, 194.306121, 201.948565, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
622, 4835, 222.813652, 227.362726, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
624, 4835, 232.366708, 238.85672, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
626, 4835, 258.84232, 263.664338, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
628, 4835, 294.234117, 299.238098, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
630, 4835, 324.652259, 328.958716, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
632, 4835, 346.275525, 354.372877, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
634, 4835, 369.354495, 374.904365, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
636, 4835, 393.949822, 399.74231, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
638, 4835, 409.628964, 417.786971, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
640, 4835, 437.98486, 445.324033, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
642, 4835, 468.827583, 474.347126, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
644, 4835, 493.028657, 499.245725, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
646, 4835, 522.931238, 530.088448, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
648, 4835, 564.176177, 570.211282, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
650, 4835, 577.520128, 585.071591, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
652, 4835, 599.962227, 605.815369, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
654, 4835, 638.417067, 646.150494, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
656, 4835, 662.709123, 669.593389, None, 'audio', '/Culex/sounds/R4_cleaned recording_13-10-17.wav'
658, 4836, 0.942018, 7.19995, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
660, 4836, 26.374893, 33.40838, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
662, 4836, 44.854511, 52.422864, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
667, 4836, 78.738267, 84.568306, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
669, 4836, 108.102407, 113.798729, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
672, 4836, 133.722485, 140.408309, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
674, 4836, 145.489535, 150.624248, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
676, 4836, 167.392295, 173.43628, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
678, 4836, 207.42701, 214.594213, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
680, 4836, 229.035593, 235.801647, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
682, 4836, 261.288009, 269.81912, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
684, 4836, 299.26349, 304.505176, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
685, 4836, 304.505176, 310.923567, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
687, 4836, 342.453913, 351.118741, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
689, 4836, 365.827555, 372.031999, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
691, 4836, 377.915525, 385.617594, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
693, 4836, 411.539229, 419.686515, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
695, 4836, 422.639913, 428.419387, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
697, 4836, 446.750757, 452.428389, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
699, 4836, 460.244682, 468.188275, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
701, 4836, 472.032771, 478.092307, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
703, 4836, 485.908599, 491.789914, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
705, 4836, 515.340632, 520.992804, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
707, 4836, 527.765227, 532.857274, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
709, 4836, 541.844737, 544.441681, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
710, 4836, 544.543522, 551.265024, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
712, 4836, 566.643007, 571.378611, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
714, 4836, 579.474966, 584.185109, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
716, 4836, 606.106372, 612.496891, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
718, 4836, 620.746008, 624.488662, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
720, 4836, 631.617528, 634.418154, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
722, 4836, 656.186656, 661.838828, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
724, 4836, 673.295934, 678.871726, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
726, 4836, 700.792989, 704.357422, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
728, 4836, 720.244609, 725.387577, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
730, 4836, 728.570106, 734.604182, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
732, 4836, 739.110644, 744.12631, None, 'audio', '/Culex/sounds/R4_cleaned recording_16-10-17.wav'
735, 4837, 11.276489, 17.513206, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
737, 4837, 19.529114, 25.041364, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
739, 4837, 31.734811, 36.947824, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
741, 4837, 43.783014, 50.224472, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
743, 4837, 52.996346, 58.713337, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
745, 4837, 76.888013, 80.053619, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
747, 4837, 99.283497, 101.252158, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
749, 4837, 107.551872, 109.315792, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
751, 4837, 126.939242, 129.537875, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
753, 4837, 146.704596, 149.03549, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
755, 4837, 157.177871, 161.729414, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
757, 4837, 163.556332, 166.406952, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
759, 4837, 171.619966, 173.872114, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
761, 4837, 193.416977, 195.763621, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
763, 4837, 206.158149, 208.426046, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
765, 4837, 240.145108, 243.373711, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
767, 4837, 245.468366, 248.366235, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
769, 4837, 254.949436, 257.359077, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
771, 4837, 265.721948, 268.446574, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
773, 4837, 285.991278, 289.282879, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
775, 4837, 307.378808, 309.882945, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
777, 4837, 319.143525, 321.23818, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
779, 4837, 338.074166, 340.168821, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
781, 4837, 350.453105, 352.831247, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
783, 4837, 359.981422, 362.706049, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
785, 4837, 377.0064, 379.65228, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
787, 4837, 382.754889, 385.38502, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
789, 4837, 395.795298, 398.267936, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
791, 4837, 435.735486, 438.570358, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
793, 4837, 453.421934, 455.989068, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
795, 4837, 477.455344, 480.557953, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
797, 4837, 497.015957, 499.898076, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
799, 4837, 521.600592, 523.695247, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
801, 4837, 541.539188, 544.79929, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
803, 4837, 556.312017, 560.690319, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
805, 4837, 570.092642, 573.195252, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
807, 4837, 584.739478, 586.739637, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
809, 4837, 602.55192, 604.851316, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
811, 4837, 618.899679, 621.230573, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
813, 4837, 636.491631, 639.074514, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
815, 4837, 642.996086, 646.098695, None, 'audio', '/Culex/sounds/R4_cleaned recording_17-10-17.wav'
818, 4838, 16.761862, 19.075789, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
820, 4838, 30.419675, 32.931133, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
822, 4838, 44.077488, 47.096881, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
824, 4838, 55.534249, 58.102144, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
826, 4838, 72.973358, 75.625909, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
828, 4838, 82.793439, 84.994491, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
829, 4838, 84.994491, 87.449511, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
831, 4838, 105.763397, 108.049106, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
833, 4838, 121.396514, 124.020846, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
835, 4838, 130.962627, 134.292425, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
837, 4838, 145.184813, 148.401736, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
839, 4838, 154.66627, 157.375258, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
841, 4838, 158.955501, 161.100116, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
843, 4838, 179.04716, 181.50218, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
845, 4838, 193.495095, 196.288739, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
847, 4838, 212.03473, 214.320438, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
849, 4838, 217.819548, 219.964163, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
851, 4838, 224.73311, 227.357442, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
853, 4838, 234.073474, 237.205741, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
855, 4838, 242.228656, 244.213052, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
857, 4838, 245.892698, 248.53214, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
859, 4838, 257.188774, 259.772844, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
861, 4838, 269.795343, 272.250209, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
863, 4838, 282.623404, 286.074983, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
865, 4838, 297.777127, 300.379655, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
867, 4838, 309.608475, 312.395579, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
869, 4838, 321.605942, 324.226927, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
871, 4838, 327.069404, 329.192033, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
873, 4838, 336.482801, 339.269905, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
875, 4838, 351.470406, 354.33134, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
877, 4838, 371.736896, 374.081017, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
879, 4838, 386.373806, 388.551807, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
881, 4838, 409.519688, 412.288334, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
883, 4838, 427.054447, 429.269364, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
885, 4838, 439.697931, 442.577323, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
887, 4838, 447.985412, 449.794261, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
889, 4838, 458.875421, 460.813473, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
891, 4838, 481.227624, 483.700948, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
895, 4838, 511.451286, 515.813787, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
897, 4838, 534.899728, 538.405309, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
899, 4838, 549.41543, 552.583437, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
901, 4838, 563.931132, 567.74832, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
903, 4838, 578.342965, 581.588873, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
905, 4838, 587.067967, 591.170795, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
907, 4838, 598.026153, 601.116258, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
909, 4838, 605.08925, 607.192598, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
911, 4838, 618.644163, 621.318792, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
913, 4838, 630.225564, 632.614553, None, 'audio', '/Culex/sounds/R4_cleaned recording_18-10-17.wav'
915, 4840, 152.379354, 154.843797, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
917, 4840, 177.781248, 180.427056, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
919, 4840, 194.573596, 196.899346, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
921, 4840, 214.139775, 216.572211, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
923, 4840, 223.101383, 225.469809, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
925, 4840, 229.950613, 232.105666, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
927, 4840, 242.902271, 245.761451, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
930, 4840, 293.77007, 298.677617, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
932, 4840, 313.69898, 316.750195, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
935, 4840, 341.330607, 343.72037, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
937, 4840, 368.812874, 371.053276, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
939, 4840, 385.263827, 387.568241, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
941, 4840, 409.524182, 412.426037, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
943, 4840, 422.497178, 425.505718, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
945, 4840, 437.774587, 439.780281, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
947, 4840, 456.593966, 459.133088, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
949, 4840, 469.310915, 472.020735, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
951, 4840, 480.918332, 483.649489, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
953, 4840, 491.928309, 495.662312, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
955, 4840, 507.653798, 510.022223, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
957, 4840, 518.237031, 520.776154, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
959, 4840, 522.739173, 524.958238, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
961, 4840, 540.939774, 544.012325, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
963, 4840, 550.456149, 553.293991, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
965, 4840, 563.877224, 566.138964, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
967, 4840, 575.228596, 577.511672, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
969, 4840, 591.466177, 593.17315, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
971, 4840, 606.124809, 608.557245, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
973, 4840, 617.945597, 620.548731, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
975, 4840, 626.011045, 628.144761, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
977, 4840, 648.756462, 651.060875, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
979, 4840, 659.14766, 661.196028, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
981, 4840, 681.423659, 683.706736, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
983, 4840, 691.025383, 693.073751, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
985, 4840, 702.568788, 705.150585, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
987, 4840, 710.975631, 712.981324, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
989, 4840, 730.221753, 732.718201, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
991, 4840, 740.84766, 743.045388, None, 'audio', '/Culex/sounds/R4_cleaned recording_TEL_19-10-17.wav'
